id,price,listing_title,sqft,bedrooms,bathrooms,address,listing_tags,furnishing,tenure,url,state,pool,fitness,balcony,log_price,sqft_boxcox,landed_high_rise,district_enc
837,404121.0,CYBERJAYA! BUMI [MONTHLY ONLY RM2K] 26X80 2STOREY CASHBACK EXTRA 35K!,2977.0,4.0,4.0,"Cyberjaya, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/cyberjaya-bumi-monthly-only-rm2k-26x80-2storey-cashback-extra-35k-for-sale-by-karen-ng-36335664#contact-agent, Selangor,False,False,False,12.909472091554465,5.781583364755329,landed,sepang
838,410000.0,SUBANG JAYA ! !! SUBANG JAYA! !!,2600.0,4.0,4.0,"Putra Heights, Subang Jaya, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/subang-jaya-subang-jaya-for-sale-by-ck-chan-36074261#contact-agent, Selangor,True,True,True,12.923914877701906,5.713171097469021,landed,petaling
839,1580000.0,Kota Emerald,3998.0,6.0,6.0,"The Rise Kota Emerald, Kota Emerald, Rawang, Selangor",Zero-Lot Bungalow,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/kota-emerald-for-sale-by-eric-chong-36236576#contact-agent, Selangor,False,False,False,14.272936037914342,5.927837822427588,landed,gombak
840,2550000.0,Banyan Close,9396.0,6.0,6.0,"Jalan Mahkota 1, Kajang, Selangor",Bungalow House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/banyan-close-for-sale-by-arif-mustapha-35162653#contact-agent, Selangor,True,False,True,14.751604309291395,6.331274052060846,landed,hulu langat
841,300000.0,Sutera Apartment Bandar Tun Hussein Onn,860.0,3.0,2.0,"Sutera Apartment Off Jalan Suadamai 10/1, Bandar Tun Hussein Onn, Batu 9th Cheras, Cheras, Selangor",Apartment,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/sutera-apartment-bandar-tun-hussein-onn-for-sale-by-herwan-shafie-36199829#contact-agent, Selangor,False,False,False,12.611541086966115,5.12329620221089,high-rise,hulu langat
842,470000.0,Taman Sri Gombak,1000.0,3.0,2.0,"Jalan Muhibbah, Batu Caves, Gombak, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/taman-sri-gombak-for-sale-by-siti-adilah-aziz-35037031, Selangor,False,False,True,13.060490101343552,5.207056994768861,landed,gombak
843,860000.0,Penduline @ Bandar Rimbayu,1965.0,4.0,3.0,"Jalan Fauna 2B/3, Kota Kemuning, Shah Alam, Selangor",2-storey Terraced House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/penduline-bandar-rimbayu-for-sale-by-michelle-lee-36188373, Selangor,True,True,False,13.664688831019712,5.569138201076492,landed,petaling
844,400000.0,Axis Residence,1032.0,4.0,2.0,"Jalan Cempaka, Ampang, Ampang, Selangor",Condominium,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/axis-residence-for-sale-by-hanif-zaiki-34949166, Selangor,True,True,False,12.899222326086994,5.224413197013298,high-rise,gombak
845,938000.0,Putra heights sek 10,2080.0,4.0,3.0,"Jalan putra permai 10, Putra Heights, Subang Jaya, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/putra-heights-sek-10-for-sale-by-ruben-35011484, Selangor,False,False,False,13.751506294085875,5.598674856296794,landed,petaling
846,388888.0,Bangi Bangi Bangi,2680.0,4.0,4.0,"Bandar Baru Bangi, Bangi, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/bangi-bangi-bangi-for-sale-by-mandy-law-34604127, Selangor,False,False,False,12.871049234837667,5.728552006183177,landed,hulu langat
847,1600000.0,Lagenda Gardens,2906.0,5.0,5.0,"Bukit Jelutong, Shah Alam, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/lagenda-gardens-for-sale-by-ardi-36277647, Selangor,False,False,False,14.285514812209815,5.769445877474681,landed,petaling
848,2430000.0,Ara Damansara,2500.0,5.0,4.0,"Jalan PJU 1A/29A, Ara Damansara, Petaling Jaya, Selangor",Semi-Detached House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/ara-damansara-for-sale-by-allan-aw-36368375#contact-agent, Selangor,False,False,False,14.70340222683928,5.693205703011016,landed,petaling
849,850000.0,Ampang Saujana,1800.0,4.0,3.0,"Ampang Jaya, Ampang, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/ampang-saujana-for-sale-by-mohd-rasydan-32731046#contact-agent, Selangor,False,False,False,13.652992804936396,5.5233065622264155,landed,gombak
850,1600000.0,Lagenda Gardens,2906.0,5.0,5.0,"Bukit Jelutong, Shah Alam, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/lagenda-gardens-for-sale-by-ardi-36277647#contact-agent, Selangor,False,False,False,14.285514812209815,5.769445877474681,landed,petaling
851,340000.0,Bandar Country Homes,1100.0,3.0,2.0,"Jalan Desa, Rawang, Selangor",Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/bandar-country-homes-for-sale-by-umi-syira-36373495, Selangor,False,False,False,12.73670383776449,5.259430313226535,landed,gombak
852,1700000.0,Completed Bungalow RM1. 7mil,6600.0,5.0,5.0,"Jalan BSC 10/1, Bandar Seri Coalfields, Sungai Buloh, Selangor",Bungalow House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/completed-bungalow-rm1-7mil-for-sale-by-eric-wang-36207901#contact-agent, Selangor,False,False,False,14.346139397261565,6.168098508299417,landed,gombak
853,448986.0,[ Only RM 450K ! !] Fully Furnished 0% Down Payment Walking Distance To MRT / LRT Petaling Jaya,1188.0,3.0,2.0,"Kelana Jaya, Petaling Jaya, Selangor",Condominium,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/only-rm-450k-fully-furnished-0-down-payment-walking-distance-to-mrt-lrt-petaling-jaya-for-sale-by-henry-lau-35715612, Selangor,True,True,False,13.01474921307584,5.301408251480214,high-rise,petaling
854,1100000.0,Subang Bestari,3500.0,5.0,4.0,"Jalan Nova U5/63, Subang Bestari, Subang, Selangor",Semi-Detached House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/subang-bestari-for-sale-by-syahirah-noridan-36376755, Selangor,False,True,False,13.910821646859095,5.862316054926677,landed,petaling
855,1250168.0,Klang,2600.0,6.0,4.0,"klang, Klang, Selangor",Semi-Detached House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/klang-for-sale-by-chloe-chia-36374699, Selangor,False,False,False,14.038789300139788,5.713171097469021,landed,klang
857,390000.0,Residensi Laguna (Belvedere Service Apt),971.0,3.0,2.0,"- Jalan PJS 9/1, Bandar Sunway, Petaling Jaya, Bandar Sunway, Subang Jaya, Selangor",Service Residence,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/residensi-laguna-belvedere-service-apt-for-sale-by-ts-low-36217012, Selangor,True,True,True,12.873904582205107,5.190798732768145,high-rise,petaling
858,380000.0,Pelangi Heights,1170.0,3.0,2.0,"- Jalan Pelangi, Kampung Bukit Kuda, Klang, Selangor",Apartment,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/pelangi-heights-for-sale-by-carrick-ong-36273427#contact-agent, Selangor,True,True,False,12.847929163278053,5.293102798471079,high-rise,klang
859,2300000.0,Broadleaf Residences,6019.0,6.0,6.0,"Taman Alam Kemuning, Seksyen 31, Shah Alam, Selangor",Bungalow House,Unfurnished,Leasehold,https://www.propertyguru.com.my/property-listing/broadleaf-residences-for-sale-by-daniel-yong-35650485#contact-agent, Selangor,True,True,False,14.648420115681892,6.124706032855684,landed,petaling
860,850000.0,Casira  bandar bukit raja,2284.0,4.0,4.0,"Jalan ngajat/ku5 bandar bukit raja klang selangor, Bandar Bukit Raja, Klang, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/casira-bandar-bukit-raja-for-sale-by-oscar-tee-35346914#contact-agent, Selangor,True,False,False,13.652992804936396,5.64694912484579,landed,klang
861,620000.0,"SL6, Bandar Sungai Long",1800.0,4.0,3.0,"Jalan SL6, Bandar Sungai Long, Kajang, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/sl6-bandar-sungai-long-for-sale-by-shanny-tan-34288953#contact-agent, Selangor,False,False,False,13.3374763699232,5.5233065622264155,landed,hulu langat
862,280000.0,D'Camellia @ Setia Ecohill,860.0,3.0,2.0,"Persiaran Ecohill Barat,, Setia Ecohill 1, Semenyih, Selangor",Condominium,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/d-camellia-setia-ecohill-for-sale-by-khalid-abdullah-35487375, Selangor,True,True,True,12.54254845357358,5.12329620221089,high-rise,hulu langat
863,495000.0,Seksyen 15 Bandar Baru Bangi,1543.0,4.0,3.0,"Bandar Baru Bangi, Bangi, Selangor",2-storey Terraced House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/seksyen-15-bandar-baru-bangi-for-sale-by-umar-hanim-34649757#contact-agent, Selangor,False,False,False,13.112315061750808,5.44195909535028,landed,hulu langat
864,480000.0,RENOVATED 2 Storey Terrace House SP4 Bandar Saujana Putra  Extended Unit,1385.0,4.0,3.0,"Bandar Baru Bangi, Bangi, Selangor",2-storey Terraced House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/renovated-2-storey-terrace-house-sp4-bandar-saujana-putra-extended-unit-for-sale-by-azizirrahim-33403547, Selangor,False,False,False,13.081543466215237,5.38426982054295,landed,hulu langat
865,3138480.0,Forest Hill Damansara,4359.0,6.0,7.0,"Jalan PJU 8/13D, Petaling Jaya, Selangor",Bungalow House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/forest-hill-damansara-for-sale-by-klose-wong-35468391#contact-agent, Selangor,True,True,True,14.95924948287402,5.970015725881725,landed,petaling
866,1950000.0,2 Storey Semi D Beverly Heights Ampang,5100.0,5.0,5.0,"Ampang, Selangor",Semi-Detached House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/2-storey-semi-d-beverly-heights-ampang-for-sale-by-nazrul-adree-36327234#contact-agent, Selangor,False,False,False,14.48334044336031,6.045816428901603,landed,gombak
867,420000.0,Taman Udang Cendana,1100.0,3.0,2.0,"Jalan Sungai Udang, Klang, Selangor",Townhouse,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/taman-udang-cendana-for-sale-by-lina-koh-36205721, Selangor,False,False,False,12.948012371209098,5.259430313226535,landed,klang
868,1250168.0,"Taman mesra, klang",2600.0,6.0,4.0,"taman sejati, Klang, Selangor",Semi-Detached House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/taman-mesra-klang-for-sale-by-chloe-chia-34253950#contact-agent, Selangor,False,False,False,14.038789300139788,5.713171097469021,landed,klang
869,567000.0,Taman Sri Andalas,1560.0,4.0,3.0,"Klang, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/taman-sri-andalas-for-sale-by-hajjar-kadir-36285231, Selangor,False,False,False,13.248116346376765,5.447780566876212,landed,klang
870,435000.0,Bandar Sunway Semenyih,1800.0,4.0,3.0,"Bandar Sunway Semenyih, Semenyih, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/bandar-sunway-semenyih-for-sale-by-benny-lee-32732355#contact-agent, Selangor,False,False,False,12.983103608918753,5.5233065622264155,landed,hulu langat
871,1390000.0,"SL4, Bandar Sungai Long",3000.0,5.0,5.0,"SL4, Bandar Sungai Long, Kajang, Selangor",Semi-Detached House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/sl4-bandar-sungai-long-for-sale-by-shanny-tan-34717307#contact-agent, Selangor,False,False,False,14.144815024531075,5.785447922298548,landed,hulu langat
872,350000.0,Banting Single Storey House,1000.0,3.0,2.0,"Jalan Beringin, Banting, Kuala Langat, Selangor",1-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/banting-single-storey-house-for-sale-by-liong-han-35576743#contact-agent, Selangor,False,False,False,12.765691290604371,5.207056994768861,landed,kuala langat
873,664200.0,Denai Alam,2500.0,4.0,3.0,"Jalan Elektron U16/72, Denai Alam, Shah Alam, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/denai-alam-for-sale-by-brendan-phuah-36105720, Selangor,False,False,False,13.406340093494261,5.693205703011016,landed,petaling
874,1100000.0,"KAJANG, SELANGOR",3200.0,5.0,5.0,"Kajang, Selangor",Semi-Detached House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/kajang-selangor-for-sale-by-noctis-kwan-36389846#contact-agent, Selangor,False,False,False,13.910821646859095,5.817754604448212,landed,hulu langat
875,980000.0,Kyra 2 bandar bukit raja,1966.0,4.0,3.0,"Jalan ulek mayang bandar bukit raja klang, Bandar Bukit Raja, Klang, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/kyra-2-bandar-bukit-raja-for-sale-by-oscar-tee-35680659, Selangor,False,False,False,13.795308871054397,5.56940306031602,landed,klang
876,560000.0,Bandar Mahkota Cheras,1500.0,4.0,3.0,"Mahkota Cheras, Bandar Mahkota Cheras, Cheras, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/bandar-mahkota-cheras-for-sale-by-kt-yap-36213103, Selangor,False,False,False,13.235693848424024,5.426917637540885,landed,hulu langat
877,2459000.0,"Indah Heights, Bandar Sungai Long",4945.0,7.0,7.0,"Jalan Indah Heights, Bandar Sungai Long, Kajang, Selangor",Semi-Detached House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/indah-heights-bandar-sungai-long-for-sale-by-shanny-tan-29204026, Selangor,False,False,True,14.715265727867624,6.030995864474105,landed,hulu langat
878,2750000.0,"19 Perdana, Pandan Perdana, 55300, Kuala Lumpur.",5574.0,7.0,7.0,"Pandan Perdana, Cheras, Selangor",Semi-Detached House,Fully Furnished,Freehold,https://www.propertyguru.com.my/property-listing/19-perdana-pandan-perdana-55300-kuala-lumpur-for-sale-by-hugo-gooi-36364707, Selangor,False,False,True,14.827111833279051,6.088273313277822,landed,hulu langat
880,510000.0,[ SUPERB ] - 2Sty Terrace HOUSE ( RENOVATED ) Alam Suria PUNCAK ALAM,1700.0,4.0,3.0,"Jalan Alam Suria 16/3, Bandar Puncak Alam, Bandar Puncak Alam, Kuala Selangor, Selangor",2-storey Terraced House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/superb-2sty-terrace-house-renovated-alam-suria-puncak-alam-for-sale-by-mohd-syam-36381807, Selangor,False,False,False,13.1421679654829,5.493250946436728,landed,kuala selangor
881,878000.0,Terrace house at Klang,2739.0,5.0,4.0,"Jalan Sentosa ku1, Klang, Selangor",2.5-storey Terraced House,Fully Furnished,Freehold,https://www.propertyguru.com.my/property-listing/terrace-house-at-klang-for-sale-by-ivan-wong-36093571, Selangor,False,False,False,13.68540301156877,5.7395793042693946,landed,klang
882,700000.0,2 Storey Link House Taman Bukit Indah Ampang,1680.0,4.0,3.0,"Ampang, Selangor",2-storey Terraced House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/2-storey-link-house-taman-bukit-indah-ampang-for-sale-by-nazrul-adree-36315838, Selangor,False,False,False,13.45883704259595,5.487009531392499,landed,gombak
883,430000.0,Greenview Residence,1366.0,4.0,2.0,"- Jalan Sungai Long 4/8, Bandar Baru Sungai Long, Kajang, Selangor",Condominium,Fully Furnished,Freehold,https://www.propertyguru.com.my/property-listing/greenview-residence-for-sale-by-shanny-tan-34825657#contact-agent, Selangor,True,True,True,12.971542813248437,5.376854448902675,high-rise,hulu langat
884,1950000.0,2 Storey Semi D Beverly Heights Ampang,5100.0,5.0,5.0,"Ampang, Selangor",Semi-Detached House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/2-storey-semi-d-beverly-heights-ampang-for-sale-by-nazrul-adree-36327234, Selangor,False,False,False,14.48334044336031,6.045816428901603,landed,gombak
885,551800.0,Seri Kembangan Bukit Jalil New Semi D Condo,1110.0,3.0,2.0,"Serdang, Seri Kembangan, Selangor",Condominium,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/seri-kembangan-bukit-jalil-new-semi-d-condo-for-sale-by-edward-tee-36175548, Selangor,False,False,False,13.220942753014496,5.264380932346705,high-rise,petaling
886,990000.0,Seri Mutiara @ Seksyen 8,3380.0,9.0,5.0,"Bandar Baru Bangi, Bangi, Selangor",Semi-Detached House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/seri-mutiara-seksyen-8-for-sale-by-azli-ibrahim-35899550, Selangor,False,False,True,13.805461232211272,5.845008514263865,landed,hulu langat
888,405000.0,Taman Satira @ Jalan Bunga Raya,1396.0,4.0,2.0,"Jalan Bunga Raya, Taman Satria, Kampung Kebun Baru, Telok Panglima Garang, Kuala Langat, Selangor",1-storey Terraced House,Unfurnished,Malay Reserved Land,https://www.propertyguru.com.my/property-listing/taman-satira-jalan-bunga-raya-for-sale-by-liong-han-36384021, Selangor,False,False,False,12.91164481522143,5.388512603986158,landed,kuala langat
889,448600.0,BANGI END LOT! !! (20X70 EXTRAN 6FT) LOAN REJACT UNIT BUMI LOT! !! LAST UNIT! !!,2588.0,4.0,4.0,"Bangi, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/bangi-end-lot-20x70-extran-6ft-loan-rejact-unit-bumi-lot-last-unit-for-sale-by-serena-ang-33970971, Selangor,False,False,False,13.01388913022314,5.7108196916541685,landed,hulu langat
890,600000.0,2 Storey House Taman Wawasan Bandar Baru Ampang,1500.0,4.0,3.0,"Ampang, Selangor",2-storey Terraced House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/2-storey-house-taman-wawasan-bandar-baru-ampang-for-sale-by-nazrul-adree-36314560#contact-agent, Selangor,False,False,False,13.304686600863562,5.426917637540885,landed,gombak
891,5000000.0,Country Heights Kajang,11177.0,8.0,8.0,"Unnamed Road, Country Heights, Kajang, Selangor",Bungalow House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/country-heights-kajang-for-sale-by-shamim-munizar-36107462#contact-agent, Selangor,True,False,False,15.424948670398354,6.409660613919694,landed,hulu langat
892,420000.0,Residensi Dian II,834.0,3.0,2.0,"Persiaran Sukan, Seksyen 13, Shah Alam, Selangor",Service Residence,Unfurnished,Leasehold,https://www.propertyguru.com.my/property-listing/residensi-dian-ii-for-sale-by-ahmad-zakuan-bin-ahmad-dahalan-35107917, Selangor,True,True,True,12.948012371209098,5.106113646173379,high-rise,petaling
893,1955000.0,USJ 2,4990.0,8.0,4.0,"Jalan USJ 2/2c, USJ, Subang Jaya, Selangor",Semi-Detached House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/usj-2-for-sale-by-bilya-ariff-35472590#contact-agent, Selangor,True,False,False,14.485901262910424,6.035350016581833,landed,petaling
894,720000.0,Setia Alam,1701.0,4.0,3.0,"Jalan Setia Permai U13/42A, Setia Alam, Shah Alam, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/setia-alam-for-sale-by-janice-low-36373820#contact-agent, Selangor,False,False,False,13.487007879880162,5.493560920853195,landed,petaling
895,2800000.0,Setia Eco Park,4420.0,5.0,7.0,"Jalan Setia Tropika U13/20, Setia Eco Park, Setia Eco Park, Shah Alam, Selangor",Bungalow House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/setia-eco-park-for-sale-by-oscar-tee-36263952#contact-agent, Selangor,True,True,False,14.845130332288226,5.976766800558484,landed,petaling
896,1450000.0,The Mews @ The Glades Putra Heights,3500.0,4.0,4.0,"Persiaran Putra Perdana, Putra Heights, Subang Jaya, Selangor",Townhouse,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/the-mews-the-glades-putra-heights-for-sale-by-jo-tan-36383176, Selangor,True,False,False,14.187074804051692,5.862316054926677,landed,petaling
897,2320000.0,Wira Heights Phase 4,7310.0,5.0,7.0,"Jalan Wira Heights, Bandar Sungai Long, Kajang, Selangor",Semi-Detached House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/wira-heights-phase-4-for-sale-by-shanny-tan-29282478, Selangor,False,False,False,14.657078174676883,6.215811070649681,landed,hulu langat
898,380000.0,Putra Heights : Serasi Residences,850.0,3.0,2.0,"Residensi Serasi, Jalan Putra Indera 5 Putra Heights, Putra Heights, Subang Jaya, Selangor",Service Residence,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/putra-heights-serasi-residences-for-sale-by-sean-lee-36287279#contact-agent, Selangor,True,True,False,12.847929163278053,5.116755155691901,high-rise,petaling
900,623000.0,"[22x70@NewLaunch] 2-STY, Rawang@Freehold, 4B4B, Cashback, Near Aeon",1862.0,4.0,4.0,"Kota Emerald, Rawang, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/22x70-newlaunch-2-sty-rawang-freehold-4b4b-cashback-near-aeon-for-sale-by-nicholas-te-35262144#contact-agent, Selangor,True,True,True,13.342303402904738,5.541043905148414,landed,gombak
901,1100000.0,BRP 7,2500.0,5.0,5.0,"Jalan BRP 7, Bukit Rahman Putra, Sungai Buloh, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/brp-7-for-sale-by-bryan-yik-35868638, Selangor,False,False,False,13.910821646859095,5.693205703011016,landed,gombak
902,978888.0,New Ampang Superlink Double Storey Luxury Terrace House  【2800SQFT 4B4B】,2800.0,4.0,4.0,"Ampang Jaya, Ampang, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/new-ampang-superlink-double-storey-luxury-terrace-house-2800sqft-4b4b-for-sale-by-tz-chew-32015728, Selangor,True,True,True,13.794173534083514,5.750712410012343,landed,gombak
903,360600.0,Setia Alam @ Shah Alam,660.0,2.0,2.0,"Setia Alam, Shah Alam, Selangor",Service Residence,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/setia-alam-shah-alam-for-sale-by-voon-36041970#contact-agent, Selangor,True,True,True,12.79552736290336,4.9736420799999115,high-rise,petaling
904,598000.0,Cyber Heights Villa,1647.0,3.0,2.0,"- Jalan Cyber Suria, Cyberjaya, Sepang, Selangor",Apartment,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/cyber-heights-villa-for-sale-by-ruben-36383458, Selangor,True,True,True,13.301347705172173,5.476532646686265,high-rise,sepang
905,668000.0,"Bandar Mahkota Cheras, Section 8, Jalan Dayang",1700.0,5.0,3.0,"Jalan Dayang, Bandar Sungai Long, Kajang, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/bandar-mahkota-cheras-section-8-jalan-dayang-for-sale-by-shanny-tan-34784585#contact-agent, Selangor,False,False,False,13.41204494952365,5.493250946436728,landed,hulu langat
906,450000.0,Taman Saujana Puchong (SP 10),2000.0,4.0,3.0,"Puchong, Selangor",2-storey Terraced House,Unfurnished,Leasehold,https://www.propertyguru.com.my/property-listing/taman-saujana-puchong-sp-10-for-sale-by-azli-ibrahim-36046464, Selangor,False,False,False,13.017005083966255,5.578322242409578,landed,sepang
907,415000.0,Teratai @ Bandar Tasik Kesuma,1750.0,4.0,3.0,"Bandar Sri Kesuma, Semenyih, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/teratai-bandar-tasik-kesuma-for-sale-by-azli-ibrahim-35871426#contact-agent, Selangor,False,False,True,12.936036208848487,5.508511948093613,landed,hulu langat
908,990000.0,AMPANG AMPANG NEW【LUXURY DOUBLE STOREY】,3120.0,4.0,4.0,"Ampang Jaya, Ampang, Selangor",2-storey Terraced House,Unfurnished,Leasehold,https://www.propertyguru.com.my/property-listing/ampang-ampang-new-luxury-double-storey-for-sale-by-tz-chew-32015934#contact-agent, Selangor,True,True,True,13.805461232211272,5.805102410562443,landed,gombak
909,570000.0,Laman Indah,1988.0,4.0,3.0,"20 Jalan Seri Putra 2/3c, Kajang, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/laman-indah-for-sale-by-azli-ibrahim-35933173, Selangor,False,False,False,13.25339339419516,5.575193228148102,landed,hulu langat
910,525000.0,"LOAN REJECT UNIT Semi D Concept 2-Storey Frm 5xxk FREEHOLD, SEMENYIH",2489.0,4.0,4.0,"Taman Tasik Semenyih, Semenyih, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/loan-reject-unit-semi-d-concept-2-storey-frm-5xxk-freehold-semenyih-for-sale-by-wilson-woon-36299136#contact-agent, Selangor,True,True,False,13.171155446333852,5.690956712334848,landed,hulu langat
912,850000.0,Casira  bandar bukit raja,2284.0,4.0,4.0,"Jalan ngajat/ku5 bandar bukit raja klang selangor, Bandar Bukit Raja, Klang, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/casira-bandar-bukit-raja-for-sale-by-oscar-tee-35346914, Selangor,True,False,False,13.652992804936396,5.64694912484579,landed,klang
914,2459000.0,"Indah Heights, Bandar Sungai Long",4945.0,7.0,7.0,"Jalan Indah Heights, Bandar Sungai Long, Kajang, Selangor",Semi-Detached House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/indah-heights-bandar-sungai-long-for-sale-by-shanny-tan-29204026#contact-agent, Selangor,False,False,True,14.715265727867624,6.030995864474105,landed,hulu langat
915,675000.0,Taman Bukit Indah,1060.0,3.0,3.0,"Jalan Bukit Indah, Ampang, Selangor",Bungalow House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/taman-bukit-indah-for-sale-by-norin-ramli-36341600, Selangor,False,False,False,13.42246945133505,5.239127021443488,landed,gombak
916,2100000.0,Bayu Damansara @ PJU 10,4675.0,6.0,6.0,"Taman Bayu Damansara Jalan PJU 10/13a, Bayu Damansara, Damansara, Selangor",Semi-Detached House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/bayu-damansara-pju-10-for-sale-by-keith-lee-35227406, Selangor,False,False,False,14.557448378884015,6.003932732772512,landed,petaling
917,900000.0,Kota Kemuning @ 2storey Landed /4r4b,2300.0,4.0,4.0,"Kota Kemuning, Shah Alam, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/kota-kemuning-2storey-landed-4r4b-for-sale-by-ellis-35781377, Selangor,False,True,False,13.710151153416941,5.650535454626744,landed,petaling
919,3000000.0,2 Storey Bungalow Kg Melayu Ampang Selangor,5400.0,8.0,6.0,"Ampang, Selangor",Bungalow House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/2-storey-bungalow-kg-melayu-ampang-selangor-for-sale-by-nazrul-adree-36325784, Selangor,False,False,False,14.914123179965662,6.073159899134258,landed,gombak
920,430000.0,Taman Puchong Utama Teres 2 Tingkat,1100.0,4.0,3.0,"TAMAN PUCHONG UTAMA, Puchong, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/taman-puchong-utama-teres-2-tingkat-for-sale-by-mohd-fairuz-36373062, Selangor,False,False,False,12.971542813248437,5.259430313226535,landed,sepang
