id,price,listing_title,sqft,bedrooms,bathrooms,address,price_per_sqft,listing_tags,furnishing,tenure,floor_size_det,url,state,district,pool,fitness,balcony
1549,398000.0,Puchong Landed house 28x75 FreeHold,2989.0,4.0,4.0,"gated individual, Bandar Kinrara, Puchong, Selangor",133.15,2-storey Terraced House,Unfurnished,Freehold,2989.0,https://www.propertyguru.com.my/property-listing/puchong-landed-house-28x75-freehold-for-sale-by-ah-yang-36306102, Selangor,Puchong,False,False,False
1550,850000.0,"Greenfield Residence, Bandar Sunway",1302.0,4.0,3.0,"Lot 62161, Jalan PJS 8/15, PJS 8, Bandar Sunway, Petaling Jaya, Selangor",652.84,Service Residence,Unfurnished,99-year Leasehold,1302.0,https://www.propertyguru.com.my/property-listing/greenfield-residence-bandar-sunway-for-sale-by-yoong-35711023#contact-agent, Selangor,Petaling Jaya,False,False,True
1551,660000.0,Taman Cheras Hartamas,1440.0,4.0,3.0,"Taman Cheras Hartamas, Batu 9th Cheras, Cheras, Selangor",458.33,Terraced House,Unfurnished,Leasehold,1440.0,https://www.propertyguru.com.my/property-listing/taman-cheras-hartamas-for-sale-by-kevin-chen-35516127#contact-agent, Selangor,Cheras,False,False,False
1552,668000.0,Bandar Sungai Long,1620.0,4.0,3.0,"Jalan SL 7, Bandar Sungai Long, Kajang, Selangor",412.35,2-storey Terraced House,Partially Furnished,Freehold,1620.0,https://www.propertyguru.com.my/property-listing/bandar-sungai-long-for-sale-by-happy-wong-35839322, Selangor,Kajang,False,False,True
1553,720000.0,"Avenham Garden Type A, Eco Grandeur Bandar Puncak Alam",1868.0,4.0,3.0,"Eco Grandeur, Bandar Puncak Alam, Bandar Puncak Alam, Kuala Selangor, Selangor",385.44,2-storey Terraced House,Partially Furnished,Leasehold,1868.0,https://www.propertyguru.com.my/property-listing/avenham-garden-type-a-eco-grandeur-bandar-puncak-alam-for-sale-by-hana-wahid-35798917, Selangor,Kuala Selangor,False,True,False
1554,2800000.0,"Fully Furnished Bungalow Bandar Bukit Mahkota, Bangi",15683.0,5.0,6.0,"Bangi, Selangor",178.54,Bungalow House,Fully Furnished,Freehold,8566.0,https://www.propertyguru.com.my/property-listing/fully-furnished-bungalow-bandar-bukit-mahkota-bangi-for-sale-by-dyla-h-34998416#contact-agent, Selangor,Bangi,False,False,False
1555,1720000.0,The Mulia Residences,3275.0,7.0,5.0,"Persiaran Sepang, ( Future: Persiaran Inovasi), Cyber 10, Cyberjaya, Sepang, Selangor",525.19,3-storey Terraced House,Partially Furnished,Freehold,3275.0,https://www.propertyguru.com.my/property-listing/the-mulia-residences-for-sale-by-bilya-ariff-36362333#contact-agent, Selangor,Sepang,True,False,True
1556,430000.0,One Damansara,1386.0,4.0,3.0,"- Jalan PJU 10/1, Damansara Damai, Petaling Jaya, Damansara Damai, Damansara, Selangor",310.25,Condominium,Fully Furnished,Leasehold,1386.0,https://www.propertyguru.com.my/property-listing/one-damansara-for-sale-by-raymond-siew-35758407#contact-agent, Selangor,Damansara,True,True,False
1557,350000.0,Venice Hill,1616.0,4.0,2.0,"- Jalan Kemacahaya, Cheras, Selangor",216.58,Condominium,Unfurnished,Freehold,1616.0,https://www.propertyguru.com.my/property-listing/venice-hill-for-sale-by-mohd-amir-anandh-abdullah-36380787, Selangor,Cheras,True,True,False
1558,409000.0,Cyberjaya Cyberjaya Cyberjaya,2800.0,4.0,4.0,"Cyberjaya 2 Storey, Salary 4k Easy Get Full Loan, Cyberjaya, Selangor",146.07,2-storey Terraced House,Fully Furnished,Freehold,2800.0,https://www.propertyguru.com.my/property-listing/cyberjaya-cyberjaya-cyberjaya-for-sale-by-amy-lim-35924132#contact-agent, Selangor,Cyberjaya,False,False,False
1559,1980000.0,Grandville,4000.0,6.0,4.0,"Jalan USJ 1/3, Subang Heights, Subang Jaya, Selangor",495.0,Semi-Detached House,Partially Furnished,Leasehold,4000.0,https://www.propertyguru.com.my/property-listing/grandville-for-sale-by-mr-khor-35794977#contact-agent, Selangor,Subang Jaya,False,False,False
1560,499000.0,Terrace house at Puchong,1300.0,4.0,3.0,"Jalan Pu6,8,9,10, Puchong, Selangor",383.85,2-storey Terraced House,Partially Furnished,Freehold,1300.0,https://www.propertyguru.com.my/property-listing/terrace-house-at-puchong-for-sale-by-wendy-chin-36358311#contact-agent, Selangor,Puchong,False,False,False
1562,980000.0,Tenderfields @ Eco Majestic,2750.0,5.0,5.0,"No. 1, Lingkaran Eco Majestic, Eco Majestic, Semenyih, Selangor",356.36,Cluster House,Partially Furnished,Freehold,2750.0,https://www.propertyguru.com.my/property-listing/tenderfields-eco-majestic-for-sale-by-joey-lim-36104043, Selangor,Semenyih,False,False,False
1563,850000.0,Kemuning Bayu,2300.0,5.0,4.0,"Kota Kemuning, Shah Alam, Selangor",369.57,2-storey Terraced House,Partially Furnished,Freehold,2300.0,https://www.propertyguru.com.my/property-listing/kemuning-bayu-for-sale-by-cookie-cheah-33439715, Selangor,Shah Alam,False,False,False
1564,469000.0,【5min to KLCC】1500sqft Hill-Top Semi-D | Fully Furnished + Residential Title,1500.0,3.0,3.0,"Pandan Indah, Ampang, Selangor",312.67,Condominium,Fully Furnished,Freehold,1500.0,https://www.propertyguru.com.my/property-listing/5min-to-klcc-1500sqft-hill-top-semi-d-fully-furnished-residential-title-for-sale-by-jhi-wei-36339565#contact-agent, Selangor,Ampang,True,True,True
1565,959000.0,Shah Alam New Garden Home - FREE MOT (Earlybird) 22x70 30x70,2800.0,4.0,5.0,"Shah Alam Seksyen 7 LKSA highway, Shah Alam, Selangor",342.5,2-storey Terraced House,Unfurnished,Freehold,2800.0,https://www.propertyguru.com.my/property-listing/shah-alam-new-garden-home-free-mot-earlybird-22x70-30x70-for-sale-by-nick-ch-36133944#contact-agent, Selangor,Shah Alam,True,True,True
1566,430680.0,SEPANG SEPANG SEPANG !,2987.0,4.0,4.0,"Dengkil, Sepang, Selangor",144.18,2-storey Terraced House,Partially Furnished,Freehold,2987.0,https://www.propertyguru.com.my/property-listing/sepang-sepang-sepang-for-sale-by-stephy-tan-35786985#contact-agent, Selangor,Sepang,False,False,False
1568,390000.0,"Taman Tulip 1, Jalan Lombong Besi, Seksyen 29, Shah Alam",900.0,4.0,2.0,"Taman Tulip 1 , Seksyen 29, Shah Alam, Shah Alam, Selangor",433.33,1-storey Terraced House,Partially Furnished,Leasehold,900.0,https://www.propertyguru.com.my/property-listing/taman-tulip-1-jalan-lombong-besi-seksyen-29-shah-alam-for-sale-by-intan-norliz-36265539#contact-agent, Selangor,Shah Alam,False,False,False
1569,460000.0,"KOTA KEMUNING [Monthly RM2. 5k, 0Downpayment] 22x75 Resort Superlink 2 Storey, near Schools",2899.0,4.0,4.0,"near Masjid, Schools, Easy Access Elite Highway, Kota Kemuning, Shah Alam, Selangor",158.68,2-storey Terraced House,Unfurnished,Freehold,2899.0,https://www.propertyguru.com.my/property-listing/kota-kemuning-monthly-rm2-5k-0downpayment-22x75-resort-superlink-2-storey-near-schools-for-sale-by-melanie-tan-33720397, Selangor,Shah Alam,False,False,False
1570,1900000.0,Bungalow Tralas Setia Ecohill,3416.0,4.0,5.0,"Setia Ecohill 1, Semenyih, Selangor",556.21,Zero-Lot Bungalow,Partially Furnished,Freehold,3416.0,https://www.propertyguru.com.my/property-listing/bungalow-tralas-setia-ecohill-for-sale-by-hanif-zaiki-33807135, Selangor,Semenyih,False,False,False
1571,405000.0,Lily Rose Apartment,940.0,3.0,2.0,"Jalan SS 26/12 Off Taman Mayang Jaya, Petaling Jaya, Selangor",430.85,Apartment,Partially Furnished,Freehold,940.0,https://www.propertyguru.com.my/property-listing/lily-rose-apartment-for-sale-by-ben-mok-35896810, Selangor,Petaling Jaya,False,False,True
1572,650000.0,Sri Alam Condominium,1882.0,3.0,2.0,"- Jalan Kelab Golf Sultan Abdul Aziz 13/1, Shah Alam, Selangor",345.38,Condominium,Partially Furnished,Leasehold,1882.0,https://www.propertyguru.com.my/property-listing/sri-alam-condominium-for-sale-by-elina-raihana-36289932, Selangor,Shah Alam,True,True,False
1573,599000.0,Puncak Bestari,1679.0,4.0,4.0,"Puncak Alam, Bandar Puncak Alam, Kuala Selangor, Selangor",356.76,2-storey Terraced House,Unfurnished,Leasehold,1679.0,https://www.propertyguru.com.my/property-listing/puncak-bestari-for-sale-by-amirun-kinanah-36230717, Selangor,Kuala Selangor,False,False,False
1574,570300.0,"[ NEW Terrace House 20' x 70'] Gated Guarded, Clubhouse facilities",1820.0,4.0,4.0,"Rawang, Selangor",313.35,2-storey Terraced House,Unfurnished,Freehold,1820.0,https://www.propertyguru.com.my/property-listing/new-terrace-house-20-x-70-gated-guarded-clubhouse-facilities-for-sale-by-voon-35893793, Selangor,Rawang,True,False,False
1575,430000.0,"Taman Sri Muda, Seksyen 25, Shah Alam, 40400 Shah Alam, Selangor",1800.0,4.0,3.0,"Jalan Kebajikan 25/76, Shah Alam, Selangor",238.89,2-storey Terraced House,Partially Furnished,Freehold,1800.0,https://www.propertyguru.com.my/property-listing/taman-sri-muda-seksyen-25-shah-alam-40400-shah-alam-selangor-for-sale-by-adamsen-s-pereira-36341503#contact-agent, Selangor,Shah Alam,False,False,False
1577,365000.0,Renovated Single Storey Taman Sentosa Klang Selling RM365K,840.0,3.0,2.0,"Klang, Selangor",434.52,1-storey Terraced House,Partially Furnished,Freehold,840.0,https://www.propertyguru.com.my/property-listing/renovated-single-storey-taman-sentosa-klang-selling-rm365k-for-sale-by-jessie-koh-35998791#contact-agent, Selangor,Klang,False,False,False
1578,1068800.0,Terrace house at Kota Kemuning,2400.0,4.0,4.0,"1, Jln Flora 3, Telok Panglima Garang, Kota Kemuning, Shah Alam, Selangor",445.33,2-storey Terraced House,Unfurnished,Leasehold,2400.0,https://www.propertyguru.com.my/property-listing/terrace-house-at-kota-kemuning-for-sale-by-jia-jin-36130234, Selangor,Shah Alam,False,False,False
1579,670000.0,Bandar Damai Perdana,1600.0,3.0,3.0,"Damai Perdana, Bandar Damai Perdana, Kajang, Selangor",418.75,Terraced House,Partially Furnished,Freehold,1600.0,https://www.propertyguru.com.my/property-listing/bandar-damai-perdana-for-sale-by-christopher-saw-35941636#contact-agent, Selangor,Kajang,False,False,False
1580,362520.0,BANDAR  PUTERI BANGI @ PALMYRA,893.0,3.0,2.0,"PERSIARAN MAHKOTA, Bangi, Selangor",405.96,Service Residence,Partially Furnished,Freehold,893.0,https://www.propertyguru.com.my/property-listing/bandar-puteri-bangi-palmyra-for-sale-by-jan-mohd-33636661, Selangor,Bangi,True,True,False
1581,780000.0,Amverton Hills @ Sungai Buloh,1911.0,4.0,3.0,"Jalan,Kampung Sangai Pelong, Shah Alam, Selangor",408.16,2-storey Terraced House,Partially Furnished,Freehold,1911.0,https://www.propertyguru.com.my/property-listing/amverton-hills-sungai-buloh-for-sale-by-jayyong-ng-36251662, Selangor,Shah Alam,True,True,False
1582,2100000.0,"The Glades putra height , the ensemble",5200.0,6.0,5.0,"The Ensemble The glades , putra height subang jaya, Putra Heights, Subang Jaya, Selangor",403.85,3-storey Terraced House,Partially Furnished,Freehold,5200.0,https://www.propertyguru.com.my/property-listing/the-glades-putra-height-the-ensemble-for-sale-by-jo-tan-36170201#contact-agent, Selangor,Subang Jaya,True,True,False
1583,2700000.0,Brand New 3 StoreySemi D in Kota Damansara,4500.0,7.0,7.0,"Jalan Polo 10/1, Selangor Polo Club, Kota Damansara, Petaling Jaya, Selangor",600.0,Semi-Detached House,Unfurnished,Leasehold,4500.0,https://www.propertyguru.com.my/property-listing/brand-new-3-storeysemi-d-in-kota-damansara-for-sale-by-jia-jin-36293498#contact-agent, Selangor,Petaling Jaya,False,False,True
1584,650000.0,Taman Pinggiran USJ 1,1500.0,4.0,3.0,"Taman Pinggiran Usj, Subang Jaya, Selangor",433.33,2-storey Terraced House,Partially Furnished,Freehold,1500.0,https://www.propertyguru.com.my/property-listing/taman-pinggiran-usj-1-for-sale-by-annur-najaa-36352970, Selangor,Subang Jaya,False,False,False
1585,1440000.0,"Cheria Residences @ Tropicana Aman, Kota Kemuning",3200.0,5.0,6.0,"No 2, Persiaran Aman Perdana 3, Bandar Tropicana Aman, Telok Panglima Garang, Kuala Langat, Selangor",450.0,Semi-Detached House,Partially Furnished,Leasehold,3200.0,https://www.propertyguru.com.my/property-listing/cheria-residences-tropicana-aman-kota-kemuning-for-sale-by-jayden-chan-36153765#contact-agent, Selangor,Kuala Langat,False,False,False
1586,410000.0,"Ceria Residences, Cyberjaya",1000.0,3.0,2.0,"- , Persiaran Sepang Persiaran Sepang, Cyberjaya, Sepang, Selangor",410.0,Condominium,Unfurnished,Freehold,1000.0,https://www.propertyguru.com.my/property-listing/ceria-residences-cyberjaya-for-sale-by-izalynn-30207642, Selangor,Sepang,True,True,False
1587,580000.0,bukit saujana saujana utama,1600.0,4.0,3.0,"Saujana Utama, Sungai Buloh, Selangor",362.5,2-storey Terraced House,Unfurnished,Freehold,1600.0,https://www.propertyguru.com.my/property-listing/bukit-saujana-saujana-utama-for-sale-by-mohd-ridza-36180775#contact-agent, Selangor,Sungai Buloh,False,False,False
1588,1230000.0,Mahkota Cheras,2082.0,4.0,3.0,"Jalan Bendahara, Bandar Mahkota Cheras, Cheras, Selangor",590.78,2-storey Terraced House,Fully Furnished,Freehold,2082.0,https://www.propertyguru.com.my/property-listing/mahkota-cheras-for-sale-by-happy-wong-35499913, Selangor,Cheras,True,False,False
1589,399999.0,Park @ One South,1215.0,3.0,2.0,"Persiaran Serdang Perdana, Seri Kembangan, Seri Kembangan, Selangor",329.22,Penthouse,Partially Furnished,Leasehold,1215.0,https://www.propertyguru.com.my/property-listing/park-one-south-for-sale-by-ace-chang-34341058, Selangor,Seri Kembangan,True,True,False
1590,2239000.0,Lakeview 3 Sty Semi-D (Brand New Last Landed @Subang Heart),4945.0,6.0,7.0,"15 mins to Bandar Sunway, USJ Subang New Project, Bandar Sunway, Subang Jaya, Selangor",452.78,Semi-Detached House,Partially Furnished,Freehold,4945.0,https://www.propertyguru.com.my/property-listing/lakeview-3-sty-semi-d-brand-new-last-landed-subang-heart-for-sale-by-nick-ch-35358071#contact-agent, Selangor,Subang Jaya,True,True,True
1591,959000.0,Rimbayu Kota Kemuning New -0 dpayment free mot,2400.0,4.0,5.0,"Kota kemuning 2, Kota Kemuning, Shah Alam, Selangor",399.58,2-storey Terraced House,Partially Furnished,Leasehold,2400.0,https://www.propertyguru.com.my/property-listing/rimbayu-kota-kemuning-new-0-dpayment-free-mot-for-sale-by-nick-ch-36135602, Selangor,Shah Alam,True,True,True
1592,848000.0,The Terresse 2 @ Bandar Puteri Bangi,2435.0,4.0,4.0,"Jalan Puteri 5b/2, Kajang, Selangor",348.25,Terraced House,Unfurnished,Freehold,2435.0,https://www.propertyguru.com.my/property-listing/the-terresse-2-bandar-puteri-bangi-for-sale-by-agnes-aloysius-35380650, Selangor,Kajang,False,False,True
1593,950000.0,Bandar Tun Hussein Onn,2200.0,4.0,3.0,"Bandar Tun Hussein Onn, Cheras, Selangor",431.82,Semi-Detached House,Unfurnished,Freehold,2200.0,https://www.propertyguru.com.my/property-listing/bandar-tun-hussein-onn-for-sale-by-azli-ibrahim-35826944, Selangor,Cheras,False,False,False
1594,348570.0,Shah Alam 348k Extra Offer Bumi Lot ! First Come First Serve !,2870.0,4.0,4.0,"Bukit Subang, Shah Alam, Selangor",121.45,2-storey Terraced House,Partially Furnished,Freehold,2870.0,https://www.propertyguru.com.my/property-listing/shah-alam-348k-extra-offer-bumi-lot-first-come-first-serve-for-sale-by-stephy-tan-35204431, Selangor,Shah Alam,False,False,False
1595,2100000.0,Ampang Hilltop SemiD,3550.0,7.0,7.0,"Ampang Jaya, Ampang, Selangor",591.55,Semi-Detached House,Unfurnished,Leasehold,3550.0,https://www.propertyguru.com.my/property-listing/ampang-hilltop-semid-for-sale-by-lim-jee-hone-35917136, Selangor,Ampang,True,True,True
1596,1380000.0,"Lakeside Residences, Bandar Puteri Puchong",2200.0,5.0,4.0,"Lakeside Residences, Bandar Metro Puchong, Bandar Puteri Puchong, Puchong, Selangor",627.27,2-storey Terraced House,Unfurnished,Leasehold,2200.0,https://www.propertyguru.com.my/property-listing/lakeside-residences-bandar-puteri-puchong-for-sale-by-john-lee-36364168#contact-agent, Selangor,Puchong,True,True,False
1597,590000.0,LakePark Residence @ KL North,1125.0,3.0,2.0,"LakePark Residence Jalan 1/2b, Selayang, Gombak, Selangor",524.44,Service Residence,Fully Furnished,Leasehold,1125.0,https://www.propertyguru.com.my/property-listing/lakepark-residence-kl-north-for-sale-by-umi-syira-36302257#contact-agent, Selangor,Gombak,True,True,True
1598,2980000.0,The Encore At THE GLADES,4951.0,6.0,7.0,"Persiaran Putra Perdana, Section 3, Putra Heights, Subang Jaya, Selangor",601.9,Semi-Detached House,Partially Furnished,Freehold,4951.0,https://www.propertyguru.com.my/property-listing/the-encore-at-the-glades-for-sale-by-jo-tan-32593067, Selangor,Subang Jaya,True,True,True
1599,2000000.0,sea park,6000.0,5.0,4.0,"jalan 21/8 seapark, Petaling Jaya, Selangor",333.33,Link Bungalow,Partially Furnished,Freehold,6000.0,https://www.propertyguru.com.my/property-listing/sea-park-for-sale-by-jonny-yap-36323242, Selangor,Petaling Jaya,False,False,False
1600,959999.0,SD12,2156.0,4.0,3.0,"Jalan SD12, Bandar Sri Damansara, Damansara, Selangor",445.27,2-storey Terraced House,Partially Furnished,Freehold,2156.0,https://www.propertyguru.com.my/property-listing/sd12-for-sale-by-ryan-teoh-34355824, Selangor,Damansara,False,False,False
1601,340000.0,Simfoni 1,1073.0,3.0,2.0,"Jalan 3/20, Bandar Teknologi Kajang, Semenyih, Selangor",316.87,Condominium,Partially Furnished,Leasehold,1073.0,https://www.propertyguru.com.my/property-listing/simfoni-1-for-sale-by-nurul-suhada-yaakob-36357325, Selangor,Semenyih,True,True,False
1602,590000.0,Cantara Residences,646.0,2.0,1.0,"Jalan PJU 1a/a, Ara Damansara, Damansara, Selangor",913.31,Service Residence,Fully Furnished,Freehold,646.0,https://www.propertyguru.com.my/property-listing/cantara-residences-for-sale-by-hacken-gan-33069462, Selangor,Damansara,True,True,False
1603,620000.0,Senza Residence @ DK City Bandar Sunway,1036.0,3.0,2.0,"Jalan Taylors Off Lebuhraya Damansara - Puchong (LDP), Bandar Sunway, Subang Jaya, Selangor",598.46,Service Residence,Fully Furnished,Leasehold,1036.0,https://www.propertyguru.com.my/property-listing/senza-residence-dk-city-bandar-sunway-for-sale-by-edward-chia-33193513#contact-agent, Selangor,Subang Jaya,True,True,False
1604,2280000.0,Bandar Utama PJ @ 5Sty furnished Villa with Lifts,3800.0,5.0,5.0,"Damansara Jaya, Damansara, Selangor",600.0,4.5-storey Terraced House,Fully Furnished,Leasehold,3800.0,https://www.propertyguru.com.my/property-listing/bandar-utama-pj-5sty-furnished-villa-with-lifts-for-sale-by-jh-goh-36002361#contact-agent, Selangor,Damansara,False,True,False
1605,1270000.0,Cyberjaya @ 2 Sty Semi D Freehold,2400.0,4.0,4.0,"Cyberjaya, Selangor",529.17,Semi-Detached House,Partially Furnished,Bumi Lot,2400.0,https://www.propertyguru.com.my/property-listing/cyberjaya-2-sty-semi-d-freehold-for-sale-by-jh-goh-35907201, Selangor,Cyberjaya,False,False,False
1606,550000.0,Taman Selayang Mutiara,1400.0,4.0,2.0,"Jalan Mutiara 4/5 Taman Selayang Mutiara, Selayang, Gombak, Selangor",392.86,Semi-Detached House,Unfurnished,Leasehold,1400.0,https://www.propertyguru.com.my/property-listing/taman-selayang-mutiara-for-sale-by-umi-syira-36301983#contact-agent, Selangor,Gombak,False,False,False
1607,520000.0,Puncak Tamu Batang Kali,1560.0,4.0,3.0,"Batang Kali, Hulu Selangor, Selangor",333.33,2-storey Terraced House,Unfurnished,Freehold,1560.0,https://www.propertyguru.com.my/property-listing/puncak-tamu-batang-kali-for-sale-by-zakiah-binti-salim-34658436, Selangor,Hulu Selangor,False,False,False
1608,720000.0,Summer breeze @ Setia Ecohill 2,2052.0,4.0,4.0,"Setia Ecohill 2, Semenyih, Selangor",350.88,Cluster House,Unfurnished,Freehold,2052.0,https://www.propertyguru.com.my/property-listing/summer-breeze-setia-ecohill-2-for-sale-by-ck-law-35431811#contact-agent, Selangor,Semenyih,False,False,False
1609,449000.0,PUTRAJAYA PUTRAJAYA PUTRAJAYA PUTRAJAYA PUTRAJAYA,2405.0,4.0,4.0,"Putrajaya, Selangor",186.69,2-storey Terraced House,Fully Furnished,Freehold,2405.0,https://www.propertyguru.com.my/property-listing/putrajaya-putrajaya-putrajaya-putrajaya-putrajaya-for-sale-by-wendy-lee-36258849#contact-agent, Selangor,Putrajaya,True,True,True
1610,455000.0,Shah Alam [NON FLOOD AREA] Freehold 24x75 Semi D Concept Double Storey Full Loan with 55k Cashback,2883.0,4.0,4.0,"Alam Impian, Shah Alam, Selangor",157.82,2-storey Terraced House,Partially Furnished,Freehold,2883.0,https://www.propertyguru.com.my/property-listing/shah-alam-non-flood-area-freehold-24x75-semi-d-concept-double-storey-full-loan-with-55k-cashback-for-sale-by-ah-boon-35586551, Selangor,Shah Alam,True,True,False
1611,6500000.0,Bungalow at Petaling Jaya,10500.0,5.0,5.0,"Lakeview Bungalows Saujana Resort, Petaling Jaya, Selangor",619.05,Bungalow House,Fully Furnished,Freehold,7500.0,https://www.propertyguru.com.my/property-listing/bungalow-at-petaling-jaya-for-sale-by-nelson-netto-36359107, Selangor,Petaling Jaya,False,False,True
1612,350000.0,Green Acre Park,1012.0,3.0,2.0,"Jalan Sungai Long, Bandar Baru Sungai Long, Kajang, Selangor",345.85,Condominium,Partially Furnished,Freehold,1012.0,https://www.propertyguru.com.my/property-listing/green-acre-park-for-sale-by-leslie-chong-36290140#contact-agent, Selangor,Kajang,True,True,False
1613,389000.0,Bangi Bangi Bangi Bangi,2990.0,4.0,4.0,"Bangi Kajang Cheras Semenyih Double Storey, Bandar Baru Bangi, Bangi, Selangor",130.1,2-storey Terraced House,Partially Furnished,Freehold,2990.0,https://www.propertyguru.com.my/property-listing/bangi-bangi-bangi-bangi-for-sale-by-amy-lim-34725152#contact-agent, Selangor,Bangi,False,False,False
1614,450000.0,Menara Mutiara,1443.0,3.0,2.0,"Jalan 11 Off Jalan 1, Taman TAR, Ampang Jaya, Ampang, Selangor",311.85,Condominium,Unfurnished,Leasehold,1443.0,https://www.propertyguru.com.my/property-listing/menara-mutiara-for-sale-by-celine-kong-36384522, Selangor,Ampang,False,False,True
1615,190000.0,Flat Pkns seksyen 24,732.0,2.0,1.0,"Jalan Petola 24/8, Seksyen 24,, Shah Alam, Selangor",259.56,Flat,Unfurnished,Leasehold,732.0,https://www.propertyguru.com.my/property-listing/flat-pkns-seksyen-24-for-sale-by-danny-nabil-35756611, Selangor,Shah Alam,False,False,False
1616,190000.0,Selangor University Condo Rm190K Only [ Montlhy payment Rm850 ] Investment Freehold,550.0,2.0,2.0,"Seri Kembangan, Selangor",345.45,Condominium,Partially Furnished,Freehold,550.0,https://www.propertyguru.com.my/property-listing/selangor-university-condo-rm190k-only-montlhy-payment-rm850-investment-freehold-for-sale-by-kaycy-koh-36120355#contact-agent, Selangor,Seri Kembangan,True,True,True
1617,270000.0,D'Vine Residences,550.0,2.0,1.0,"Jalan PJU 8/8, Damansara Perdana, Damansara, Selangor",490.91,Service Residence,Partially Furnished,Leasehold,550.0,https://www.propertyguru.com.my/property-listing/d-vine-residences-for-sale-by-zaim-kamaruddin-36321882#contact-agent, Selangor,Damansara,True,True,False
1618,335680.0,Shah Alam ! Shah Alam ! Shah Alam !,2589.0,4.0,3.0,"Setia Alam, Shah Alam, Selangor",129.66,2-storey Terraced House,Partially Furnished,Freehold,2589.0,https://www.propertyguru.com.my/property-listing/shah-alam-shah-alam-shah-alam-for-sale-by-stephy-tan-35204448, Selangor,Shah Alam,False,False,False
1619,500000.0,Taman Saujana,1980.0,4.0,3.0,"Jalan Mohd Tahir, Klang, Selangor",252.53,2-storey Terraced House,Partially Furnished,Freehold,1980.0,https://www.propertyguru.com.my/property-listing/taman-saujana-for-sale-by-mohd-nor-fahmi-36374459, Selangor,Klang,False,False,False
1620,1278000.0,2sty Semi-D Bangi,3510.0,4.0,5.0,"Jalan Ilmiah, Bandar Baru Bangi, Bangi, Selangor",364.1,Semi-Detached House,Unfurnished,Freehold,3510.0,https://www.propertyguru.com.my/property-listing/2sty-semi-d-bangi-for-sale-by-zoey-kher-35959266, Selangor,Bangi,True,True,True
1621,710000.0,Terrace house at Setia Alam,1487.0,3.0,3.0,"Jalan Setia Permai U13/41A, Setia Alam, Shah Alam, Selangor",477.47,2-storey Terraced House,Partially Furnished,Freehold,1487.0,https://www.propertyguru.com.my/property-listing/terrace-house-at-setia-alam-for-sale-by-clement-yew-36226801#contact-agent, Selangor,Shah Alam,False,False,False
1622,835000.0,Sunnyside Vale,2000.0,4.0,3.0,"Jalan Seri Sungai Long, Kajang, Selangor",417.5,Terraced House,Fully Furnished,Freehold,2000.0,https://www.propertyguru.com.my/property-listing/sunnyside-vale-for-sale-by-sky-lai-36359560, Selangor,Kajang,False,False,True
1623,95000.0,Apartment Harmoni,650.0,3.0,2.0,"Damansara Damai, Damansara, Selangor",146.15,Apartment,Partially Furnished,Leasehold,650.0,https://www.propertyguru.com.my/property-listing/apartment-harmoni-for-sale-by-nick-sim-34050362#contact-agent, Selangor,Damansara,False,False,False
1624,197000.0,【RM198K Students Hostel】Xiamen University Cyberjaya - Cash Back RM20k! Ready Tenants,580.0,2.0,2.0,"SS2, Petaling Jaya, Selangor",339.66,Condominium,Fully Furnished,Freehold,580.0,https://www.propertyguru.com.my/property-listing/rm198k-students-hostel-xiamen-university-cyberjaya-cash-back-rm20k-ready-tenants-for-sale-by-janice-k-36123868#contact-agent, Selangor,Petaling Jaya,False,False,False
1625,600000.0,【 PJ Damansara Pet Friendly Big Layout Condo 】Semi-D Concept! Free Furnished!,1200.0,5.0,3.0,"Bandar Utama, Petaling Jaya, Selangor",500.0,Condominium,Fully Furnished,Freehold,1200.0,https://www.propertyguru.com.my/property-listing/pj-damansara-pet-friendly-big-layout-condo-semi-d-concept-free-furnished-for-sale-by-cassandra-chung-36359345#contact-agent, Selangor,Petaling Jaya,True,True,True
1626,280000.0,Vista Millennium Condominium  Puchong Perdana Puchong,1000.0,3.0,2.0,"Puchong Perdana Puchong, Puchong, Selangor",280.0,Condominium,Fully Furnished,Leasehold,1000.0,https://www.propertyguru.com.my/property-listing/vista-millennium-condominium-puchong-perdana-puchong-for-sale-by-intan-norliz-36342147, Selangor,Puchong,True,True,False
1627,397000.0,Cyberjaya,2300.0,4.0,4.0,"Cyberjaya, Selangor",172.61,2-storey Terraced House,Partially Furnished,Freehold,2300.0,https://www.propertyguru.com.my/property-listing/cyberjaya-for-sale-by-amy-lim-34424630#contact-agent, Selangor,Cyberjaya,False,False,False
1628,520000.0,Taman Tasik Semenyih 7,1800.0,4.0,3.0,"Semenyih, Selangor",288.89,Semi-Detached House,Fully Furnished,Leasehold,1800.0,https://www.propertyguru.com.my/property-listing/taman-tasik-semenyih-7-for-sale-by-mr-khor-7049096#contact-agent, Selangor,Semenyih,False,False,False
1629,390000.0,Tiara Imperio @ Bangi,620.0,2.0,1.0,"Jalan ilmiah, Kajang, Selangor",629.03,Condominium,Unfurnished,Freehold,620.0,https://www.propertyguru.com.my/property-listing/tiara-imperio-bangi-for-sale-by-sutan-alahuddin-kidin-sam-34769710#contact-agent, Selangor,Kajang,True,True,False
